,TEAM_ID,TEAM_NAME_x,GP_x,W_x,L_x,W_PCT_x,MIN_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS_x,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS
0,1610612737,Atlanta Hawks,82,33,49,0.402,48.2,35.4,80.6,0.439,5.2,14.6,0.354,18.1,23.7,0.765,11.6,29.8,41.5,20.2,15.5,8.1,4.3,6.2,20.8,0.1,94.0,-4.2,37.4,81.4,0.459,5.8,16.2,0.355,17.8,23.9,0.744,12.2,30.8,43.0,22.6,15.1,8.6,6.2,4.3,20.1,20.8,98.3
1,1610612738,Boston Celtics,82,49,33,0.598,48.4,34.8,82.1,0.424,8.5,23.7,0.359,18.3,23.9,0.764,10.9,31.3,42.2,21.0,13.6,9.7,3.6,5.8,21.7,0.0,96.4,2.2,34.1,80.2,0.425,6.3,18.4,0.34,19.7,25.5,0.771,11.6,34.2,45.9,22.0,16.3,7.6,5.8,3.6,21.1,21.7,94.1
2,1610612766,Charlotte Hornets,82,44,38,0.537,48.2,35.3,80.2,0.44,4.2,12.1,0.348,19.1,25.7,0.745,12.9,30.5,43.5,21.5,14.0,8.0,5.6,5.1,21.3,0.2,93.9,1.0,34.8,80.4,0.432,5.3,14.1,0.375,18.1,23.6,0.768,11.7,29.3,41.0,20.0,13.9,7.6,5.1,5.6,20.8,21.3,92.9
3,1610612741,Chicago Bulls,82,21,61,0.256,48.3,34.3,79.2,0.433,3.7,10.6,0.346,17.2,23.9,0.722,11.3,28.8,40.0,22.2,15.3,7.7,4.4,4.9,22.4,0.2,89.5,-8.5,36.9,79.4,0.465,5.1,14.4,0.358,19.0,25.5,0.746,11.5,31.1,42.6,25.2,14.4,8.3,4.9,4.4,21.0,22.4,98.0
4,1610612739,Cleveland Cavaliers,82,29,53,0.354,48.4,36.0,80.3,0.448,4.7,12.5,0.377,18.6,24.1,0.772,11.8,30.3,42.1,23.1,14.6,7.0,5.7,5.6,21.4,0.1,95.3,-3.3,37.2,81.4,0.457,5.8,14.6,0.394,18.4,24.6,0.748,11.3,29.0,40.4,24.3,13.0,7.3,5.6,5.7,20.0,21.4,98.6
5,1610612742,Dallas Mavericks,82,57,25,0.695,48.5,39.0,84.5,0.462,7.6,20.1,0.378,19.6,24.3,0.806,11.2,31.3,42.5,22.1,12.1,7.1,4.8,4.6,22.5,0.1,105.2,4.3,37.7,83.5,0.452,5.5,15.8,0.35,20.0,26.6,0.751,13.0,31.7,44.7,22.7,14.1,7.2,4.6,4.8,21.8,22.5,101.0
6,1610612743,Denver Nuggets,82,27,55,0.329,48.3,35.5,83.8,0.424,5.2,15.7,0.329,15.9,21.4,0.744,13.6,28.2,41.8,22.2,14.7,7.5,5.6,6.8,22.8,0.1,92.2,-5.8,36.6,79.8,0.459,5.2,14.3,0.361,19.5,26.1,0.747,12.1,30.8,43.0,24.0,14.3,8.2,6.8,5.6,20.1,22.8,98.0
7,1610612765,Detroit Pistons,82,50,32,0.61,48.0,34.7,76.8,0.452,6.9,18.4,0.376,18.0,23.8,0.756,9.9,28.9,38.7,21.5,14.5,7.9,6.9,4.1,20.7,0.1,94.3,2.1,35.7,79.8,0.447,4.4,12.1,0.362,16.5,21.8,0.755,12.1,30.6,42.7,20.0,15.5,7.9,4.1,6.9,22.9,20.7,92.2
8,1610612744,Golden State Warriors,82,21,61,0.256,48.2,36.6,85.2,0.429,3.9,12.1,0.322,20.6,28.6,0.722,16.3,30.4,46.7,20.8,16.8,7.9,6.4,6.3,23.0,0.2,97.7,-5.4,39.2,85.3,0.459,4.9,14.2,0.348,19.8,25.9,0.763,13.4,29.9,43.3,24.4,14.3,8.6,6.3,6.4,23.8,23.0,103.1
9,1610612745,Houston Rockets,82,28,54,0.341,48.7,34.6,80.8,0.428,6.0,18.0,0.335,17.1,23.1,0.741,12.5,29.4,41.9,18.1,14.1,6.5,5.4,5.1,18.0,0.1,92.3,-4.9,38.9,83.8,0.464,4.5,12.5,0.36,14.9,19.8,0.752,12.7,30.6,43.3,22.4,12.0,7.0,5.1,5.4,20.1,18.0,97.2
10,1610612754,Indiana Pacers,82,42,40,0.512,48.5,35.8,80.2,0.446,4.9,14.6,0.339,20.3,26.3,0.772,11.3,31.3,42.7,23.0,15.2,8.0,5.3,5.7,22.9,0.2,96.8,0.3,36.3,82.9,0.438,5.1,14.6,0.348,18.8,25.1,0.749,12.8,30.7,43.4,21.6,14.3,7.5,5.7,5.3,22.6,22.9,96.5
11,1610612746,Los Angeles Clippers,82,39,43,0.476,48.3,36.2,81.3,0.445,5.0,14.0,0.356,18.3,24.7,0.739,13.2,30.2,43.4,20.9,14.8,6.2,6.6,5.4,19.8,0.1,95.7,-0.5,37.5,83.7,0.448,5.0,14.0,0.355,16.2,21.7,0.745,13.0,29.0,42.0,22.7,12.9,7.5,5.4,6.6,21.6,19.8,96.1
12,1610612747,Los Angeles Lakers,82,58,24,0.707,48.2,38.4,83.4,0.461,6.2,17.5,0.354,18.2,26.1,0.699,12.5,31.8,44.3,23.0,12.7,7.6,5.8,4.3,22.2,0.1,101.3,7.1,35.0,82.6,0.424,4.9,15.4,0.317,19.2,25.3,0.761,12.4,30.8,43.2,20.0,14.0,7.2,4.3,5.8,23.0,22.2,94.1
13,1610612763,Memphis Grizzlies,82,23,59,0.28,48.2,34.8,79.7,0.436,4.1,13.4,0.307,16.3,23.0,0.708,12.0,29.4,41.4,21.8,16.4,7.9,6.0,5.6,19.2,0.1,89.9,-7.4,38.0,83.3,0.457,4.9,13.6,0.358,16.4,21.8,0.753,13.8,31.2,45.1,23.9,14.7,9.5,5.6,6.0,21.8,19.2,97.3
