,TEAM_ID,TEAM_NAME_x,GP_x,W_x,L_x,W_PCT_x,MIN_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS_x,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS
0,1610612737,Atlanta Hawks,82,28,54,0.341,48.5,34.5,79.6,0.433,5.1,15.2,0.335,18.7,24.1,0.776,12.1,30.6,42.7,20.1,16.5,7.6,5.0,5.1,22.3,0.0,92.8,-4.6,36.2,82.2,0.44,5.9,16.4,0.358,19.2,25.3,0.76,12.8,30.3,43.1,22.0,14.0,8.9,5.1,5.0,20.7,22.3,97.5
1,1610612738,Boston Celtics,82,36,46,0.439,48.1,34.7,78.2,0.443,6.7,19.5,0.346,19.2,25.5,0.75,10.4,29.8,40.1,20.5,16.2,9.4,4.0,5.0,22.4,0.0,95.3,-1.5,35.3,80.8,0.437,6.8,18.7,0.362,19.4,26.3,0.736,13.0,30.8,43.8,23.0,17.1,8.8,5.0,4.0,22.2,22.4,96.7
2,1610612741,Chicago Bulls,82,23,59,0.28,48.4,34.1,82.4,0.414,5.2,15.3,0.342,16.2,22.4,0.725,12.8,30.7,43.5,21.9,16.1,8.0,4.8,5.4,23.3,0.0,89.7,-6.4,35.1,80.6,0.436,5.4,15.1,0.355,20.4,27.3,0.748,12.3,32.7,45.0,23.0,15.2,8.5,5.4,4.8,20.5,23.3,96.0
3,1610612739,Cleveland Cavaliers,82,35,47,0.427,48.4,35.6,82.4,0.433,3.0,9.6,0.314,18.6,24.8,0.753,13.6,31.9,45.6,22.0,14.8,7.1,6.5,5.3,21.3,0.0,92.9,-2.6,36.0,82.4,0.437,5.3,14.2,0.371,18.2,24.3,0.749,11.8,30.2,42.0,21.7,13.1,7.7,5.3,6.5,20.2,21.3,95.5
4,1610612742,Dallas Mavericks,82,52,30,0.634,48.3,40.5,88.2,0.459,6.2,17.8,0.348,18.0,22.6,0.796,14.3,31.0,45.3,23.9,12.2,8.0,5.3,4.7,19.6,0.0,105.2,4.4,38.2,83.2,0.459,6.5,17.9,0.363,17.8,23.9,0.746,12.3,31.2,43.5,23.6,15.2,7.1,4.7,5.3,20.6,19.6,100.8
5,1610612743,Denver Nuggets,82,43,39,0.524,48.1,36.5,82.5,0.443,4.0,12.0,0.336,20.2,26.3,0.767,13.2,29.1,42.3,21.9,15.6,9.1,6.3,5.8,22.0,0.1,97.2,1.1,36.8,81.2,0.453,4.6,12.9,0.356,17.9,24.6,0.728,12.9,30.1,42.9,23.5,17.1,8.1,5.8,6.3,23.1,22.0,96.1
6,1610612765,Detroit Pistons,82,54,28,0.659,48.2,33.5,77.0,0.435,4.1,11.8,0.344,19.0,25.3,0.753,12.4,30.4,42.8,20.8,15.1,8.0,7.0,5.0,20.3,0.0,90.1,5.8,32.1,77.8,0.413,4.3,14.4,0.302,15.7,21.1,0.744,12.0,28.7,40.6,19.0,16.0,7.9,5.0,7.0,22.9,20.3,84.3
7,1610612744,Golden State Warriors,82,37,45,0.451,48.4,35.1,79.4,0.442,5.2,15.6,0.334,17.9,24.7,0.725,12.2,30.9,43.1,20.5,14.8,7.0,4.7,5.1,20.6,0.0,93.3,-0.7,36.0,80.9,0.445,5.0,13.5,0.374,17.1,22.9,0.746,12.0,30.9,42.8,21.5,14.0,8.1,5.1,4.7,22.0,20.6,94.0
8,1610612745,Houston Rockets,82,45,37,0.549,48.6,33.4,75.5,0.442,6.3,17.1,0.366,16.7,21.6,0.773,10.3,32.3,42.6,19.3,16.7,6.8,5.4,4.4,21.5,0.0,89.8,1.7,32.1,78.1,0.412,5.6,15.0,0.372,18.2,24.7,0.737,11.1,28.7,39.7,20.6,13.5,8.7,4.4,5.4,20.7,21.5,88.0
9,1610612754,Indiana Pacers,82,61,21,0.744,48.3,33.6,77.1,0.435,5.5,15.6,0.351,18.8,24.6,0.764,11.8,29.9,41.7,21.6,14.4,8.9,5.0,6.2,20.8,0.1,91.4,5.8,32.6,75.4,0.432,4.0,12.4,0.324,16.5,22.0,0.75,10.6,29.5,40.1,20.1,15.9,7.1,6.2,5.0,21.9,20.8,85.6
10,1610612746,Los Angeles Clippers,82,28,54,0.341,48.3,34.4,80.2,0.428,4.0,12.5,0.321,22.0,28.1,0.785,14.0,29.5,43.5,20.2,16.4,7.2,4.6,5.3,22.1,0.0,94.8,-4.6,37.5,81.5,0.46,5.5,15.3,0.36,18.8,25.4,0.741,12.6,28.8,41.4,22.9,13.7,8.5,5.3,4.6,22.7,22.1,99.4
11,1610612747,Los Angeles Lakers,82,56,26,0.683,48.4,36.9,81.4,0.454,4.5,13.6,0.327,19.9,28.7,0.693,12.2,30.9,43.1,23.8,13.8,8.3,4.6,3.8,21.1,0.1,98.2,3.9,35.6,81.0,0.44,5.1,15.2,0.337,18.0,24.0,0.749,11.2,31.2,42.4,20.8,15.3,7.5,3.8,4.6,24.7,21.1,94.3
