,TEAM_ID,TEAM_NAME_x,GP_x,W_x,L_x,W_PCT_x,MIN_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS_x,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS
0,1610612737,Atlanta Hawks,82,48,34,0.585,48.4,38.6,84.4,0.458,9.9,28.4,0.35,15.6,20.0,0.783,8.3,33.8,42.1,25.6,15.0,9.1,5.9,5.0,19.1,18.3,102.8,3.6,37.1,86.1,0.432,8.3,24.5,0.338,16.7,22.1,0.755,11.5,35.0,46.5,22.0,16.1,8.6,5.0,5.9,18.3,19.1,99.2
1,1610612738,Boston Celtics,82,48,34,0.585,48.2,39.2,89.2,0.439,8.7,26.1,0.335,18.5,23.5,0.788,11.6,33.3,44.9,24.2,13.7,9.2,4.2,5.5,21.9,21.0,105.7,3.2,37.5,85.0,0.441,7.8,23.3,0.336,19.7,26.0,0.755,11.4,34.6,46.0,20.9,16.4,7.6,5.5,4.2,21.0,21.9,102.5
2,1610612751,Brooklyn Nets,82,21,61,0.256,48.2,38.2,84.4,0.453,6.5,18.4,0.352,15.7,20.7,0.757,10.5,31.9,42.4,22.3,14.8,7.6,4.0,5.2,18.0,18.4,98.6,-7.4,40.8,85.2,0.479,9.5,25.6,0.369,15.0,19.6,0.763,10.2,33.2,43.4,24.5,14.2,8.8,5.2,4.0,18.4,18.0,106.0
3,1610612766,Charlotte Hornets,82,48,34,0.585,48.4,37.0,84.4,0.439,10.6,29.4,0.362,18.7,23.7,0.79,9.0,35.0,43.9,21.7,12.5,7.3,5.3,5.5,18.1,20.4,103.4,2.7,37.8,85.0,0.444,8.9,25.4,0.349,16.3,21.2,0.769,8.9,35.8,44.7,23.2,13.4,6.7,5.5,5.3,20.4,18.1,100.7
4,1610612741,Chicago Bulls,82,42,40,0.512,48.5,38.6,87.4,0.441,7.9,21.4,0.371,16.5,21.0,0.787,11.1,35.2,46.3,22.8,13.9,6.0,5.7,5.7,18.8,18.7,101.6,-1.5,39.4,89.4,0.441,7.9,23.0,0.345,16.3,22.1,0.737,11.8,34.1,45.9,22.5,11.9,8.0,5.7,5.7,18.7,18.8,103.1
5,1610612739,Cleveland Cavaliers,82,57,25,0.695,48.4,38.7,84.0,0.46,10.7,29.6,0.362,16.3,21.7,0.748,10.6,33.9,44.5,22.7,13.6,6.7,3.9,4.4,20.3,20.6,104.3,6.0,36.8,82.1,0.448,7.9,22.7,0.347,16.8,22.6,0.743,9.3,31.8,41.0,21.4,13.3,7.2,4.4,3.9,20.6,20.3,98.3
6,1610612742,Dallas Mavericks,82,42,40,0.512,48.8,37.4,84.1,0.444,9.8,28.6,0.344,17.7,22.3,0.794,9.2,33.9,43.1,22.1,12.8,6.8,3.7,4.4,19.5,21.4,102.3,-0.3,38.3,85.0,0.451,9.1,26.5,0.342,16.9,22.8,0.738,10.6,35.2,45.8,22.0,13.9,7.5,4.4,3.7,21.4,19.5,102.6
7,1610612743,Denver Nuggets,82,33,49,0.402,48.4,37.7,85.4,0.442,8.0,23.7,0.338,18.5,24.1,0.766,11.5,33.1,44.6,22.7,14.7,7.4,4.8,6.3,21.0,20.9,101.9,-3.1,38.8,84.2,0.461,9.2,24.8,0.371,18.2,23.9,0.761,9.7,32.9,42.7,23.5,13.7,8.0,6.3,4.8,20.9,21.0,105.0
8,1610612765,Detroit Pistons,82,44,38,0.537,48.5,37.9,86.4,0.439,9.0,26.2,0.345,17.1,25.5,0.668,12.5,33.9,46.3,19.4,13.5,7.0,3.7,4.5,19.0,21.6,102.0,0.6,38.8,84.2,0.461,7.3,20.5,0.355,16.5,21.0,0.783,8.8,33.7,42.5,21.5,13.4,7.1,4.5,3.7,21.6,19.0,101.4
9,1610612744,Golden State Warriors,82,73,9,0.89,48.5,42.5,87.3,0.487,13.1,31.6,0.416,16.7,21.8,0.763,10.0,36.2,46.2,28.9,15.2,8.4,6.1,4.1,20.7,19.8,114.9,10.8,38.9,89.4,0.435,7.8,23.5,0.332,18.6,24.5,0.757,11.4,32.5,43.9,22.2,14.5,8.7,4.1,6.1,19.8,20.7,104.1
10,1610612745,Houston Rockets,82,41,41,0.5,48.4,37.7,83.5,0.452,10.7,30.9,0.347,20.4,29.4,0.694,11.3,31.7,43.1,22.2,15.9,10.0,5.2,4.9,21.8,22.5,106.5,0.2,39.0,85.1,0.459,9.7,26.9,0.361,18.6,24.6,0.756,11.8,32.8,44.6,24.6,16.6,9.0,4.9,5.2,22.5,21.8,106.4
11,1610612754,Indiana Pacers,82,45,37,0.549,48.5,38.3,85.2,0.45,8.1,23.0,0.351,17.4,22.8,0.764,10.3,33.9,44.2,21.2,14.9,9.0,4.8,4.5,20.0,20.4,102.2,1.7,37.4,84.9,0.44,8.3,24.8,0.334,17.4,23.2,0.751,10.7,33.8,44.5,20.8,15.8,7.7,4.5,4.8,20.4,20.0,100.5
12,1610612746,LA Clippers,82,53,29,0.646,48.4,38.3,82.4,0.465,9.7,26.7,0.364,18.2,26.2,0.692,8.8,33.3,42.0,22.8,13.0,8.6,5.6,3.2,21.3,22.5,104.5,4.3,36.8,84.7,0.434,7.9,23.3,0.338,18.8,25.1,0.751,11.8,34.9,46.7,21.2,15.4,7.1,3.2,5.6,22.5,21.3,100.2
13,1610612747,Los Angeles Lakers,82,17,65,0.207,48.1,35.1,84.8,0.414,7.8,24.6,0.317,19.3,24.7,0.781,10.7,32.3,43.0,18.0,13.7,7.2,4.1,5.6,20.3,19.2,97.3,-9.6,40.5,85.6,0.473,8.5,24.6,0.347,17.3,23.7,0.731,10.9,35.5,46.5,24.7,12.6,7.5,5.6,4.1,19.2,20.3,106.9
14,1610612763,Memphis Grizzlies,82,42,40,0.512,48.4,36.8,83.6,0.44,6.1,18.5,0.331,19.3,24.7,0.783,11.2,30.5,41.6,20.7,13.3,8.8,4.3,5.7,21.7,21.1,99.1,-2.2,35.9,78.8,0.456,9.7,26.6,0.365,19.7,25.7,0.768,10.1,33.1,43.2,21.9,16.2,7.0,5.7,4.3,21.1,21.7,101.3
15,1610612748,Miami Heat,82,48,34,0.585,48.4,38.4,81.7,0.47,6.1,18.0,0.336,17.1,23.0,0.744,9.8,34.3,44.1,20.8,14.1,6.7,6.5,4.1,18.3,19.6,100.0,1.6,37.2,84.3,0.442,7.4,21.2,0.347,16.5,21.5,0.77,9.8,31.5,41.3,20.2,12.9,7.5,4.1,6.5,19.6,18.3,98.4
16,1610612749,Milwaukee Bucks,82,33,49,0.402,48.4,38.4,82.2,0.467,5.4,15.6,0.345,17.0,22.7,0.747,10.5,31.2,41.7,23.1,15.2,8.2,5.8,5.6,20.7,19.5,99.0,-4.2,37.8,83.1,0.454,9.3,26.5,0.352,18.4,23.9,0.768,11.5,31.5,43.0,24.5,15.5,8.3,5.6,5.8,19.5,20.7,103.2
17,1610612750,Minnesota Timberwolves,82,29,53,0.354,48.5,37.7,81.3,0.464,5.5,16.4,0.338,21.4,27.0,0.792,10.0,31.5,41.6,23.4,15.0,8.0,4.6,5.2,20.7,21.6,102.4,-3.5,40.0,84.9,0.471,9.0,25.5,0.355,17.0,22.5,0.757,10.7,31.2,41.9,22.6,14.9,7.8,5.2,4.6,21.6,20.7,106.0
18,1610612740,New Orleans Pelicans,82,30,52,0.366,48.2,38.5,85.9,0.448,8.6,23.8,0.36,17.3,22.2,0.776,9.5,33.1,42.6,22.2,13.4,7.7,4.2,5.2,20.9,19.9,102.7,-3.8,39.2,83.9,0.468,9.2,24.9,0.369,18.8,24.0,0.783,8.9,35.5,44.4,23.2,13.7,7.3,5.2,4.2,19.9,20.9,106.5
19,1610612752,New York Knicks,82,32,50,0.39,48.3,36.9,84.0,0.439,7.4,21.5,0.346,17.2,21.4,0.805,10.4,34.0,44.4,20.5,13.4,5.7,5.7,4.2,19.7,18.5,98.4,-2.7,38.0,85.8,0.443,7.6,22.4,0.341,17.5,23.2,0.754,10.9,33.3,44.2,20.8,11.3,7.2,4.2,5.7,18.5,19.7,101.1
20,1610612760,Oklahoma City Thunder,82,55,27,0.671,48.4,41.1,86.4,0.476,8.3,23.7,0.349,19.7,25.2,0.782,13.1,35.6,48.6,23.0,15.9,7.4,5.9,4.5,20.6,20.2,110.2,7.3,38.4,87.7,0.438,8.1,23.8,0.342,18.0,23.8,0.756,11.3,28.9,40.2,21.5,13.0,8.8,4.5,5.9,20.2,20.6,102.9
21,1610612753,Orlando Magic,82,35,47,0.427,48.5,39.5,86.8,0.455,7.8,22.2,0.35,15.2,20.1,0.757,10.3,33.0,43.3,23.6,14.1,8.2,5.1,5.5,20.7,18.3,102.1,-1.6,38.4,83.5,0.46,8.9,24.9,0.359,17.9,24.0,0.746,10.1,34.1,44.3,23.2,15.1,7.6,5.5,5.1,18.3,20.7,103.7
22,1610612755,Philadelphia 76ers,82,10,72,0.122,48.3,36.2,84.0,0.431,9.3,27.5,0.339,15.7,22.6,0.694,9.5,31.8,41.2,21.5,16.4,8.3,6.0,5.7,21.7,19.2,97.4,-10.2,39.7,85.4,0.464,7.8,21.7,0.359,20.5,26.1,0.786,11.1,36.4,47.6,23.4,15.1,8.7,5.7,6.0,19.2,21.7,107.6
23,1610612756,Phoenix Suns,82,23,59,0.28,48.1,37.2,85.6,0.435,9.0,25.8,0.348,17.5,23.2,0.751,11.5,33.3,44.8,20.7,17.2,7.7,3.8,5.5,22.7,21.6,100.9,-6.7,39.1,83.8,0.467,9.4,24.9,0.377,19.9,26.5,0.749,9.9,33.8,43.7,22.4,14.9,9.5,5.5,3.8,21.6,22.7,107.5
24,1610612757,Portland Trail Blazers,82,44,38,0.537,48.3,38.6,85.9,0.45,10.5,28.5,0.37,17.4,23.0,0.754,11.6,33.9,45.5,21.3,14.6,6.9,4.6,5.2,21.7,19.5,105.1,0.8,38.4,84.7,0.453,8.5,23.0,0.371,19.0,26.0,0.734,10.6,33.1,43.7,21.6,13.3,7.7,5.2,4.6,19.5,21.7,104.3
25,1610612758,Sacramento Kings,82,33,49,0.402,48.3,40.0,86.4,0.464,8.0,22.4,0.359,18.5,25.5,0.725,10.6,33.7,44.2,24.5,16.2,8.9,4.5,5.3,20.4,22.0,106.6,-2.5,40.6,87.7,0.462,10.2,28.0,0.366,17.7,23.2,0.762,11.3,33.7,45.0,24.2,16.0,8.8,5.3,4.5,22.0,20.4,109.1
26,1610612759,San Antonio Spurs,82,67,15,0.817,48.1,40.1,82.9,0.484,7.0,18.5,0.375,16.4,20.4,0.803,9.4,34.5,43.9,24.5,13.1,8.3,5.9,3.9,17.5,19.5,103.5,10.6,35.7,81.8,0.436,6.6,19.9,0.331,14.9,19.6,0.758,9.1,31.4,40.5,20.8,14.8,7.2,3.9,5.9,19.5,17.5,92.9
27,1610612761,Toronto Raptors,82,56,26,0.683,48.2,36.7,81.3,0.451,8.6,23.4,0.37,20.8,26.7,0.777,10.2,33.2,43.4,18.7,13.1,7.8,5.5,5.4,19.6,22.0,102.7,4.5,36.5,82.1,0.444,8.7,23.4,0.373,16.5,22.1,0.748,9.5,31.2,40.8,21.7,13.3,6.5,5.4,5.5,22.0,19.6,98.2
28,1610612762,Utah Jazz,82,40,42,0.488,48.7,36.1,80.4,0.449,8.5,23.9,0.355,17.1,23.0,0.744,10.7,32.5,43.2,19.0,14.9,7.7,5.2,4.7,20.2,19.9,97.7,1.8,35.6,79.9,0.446,7.9,22.2,0.357,16.8,22.5,0.746,9.3,30.8,40.1,19.1,14.0,8.0,4.7,5.2,19.9,20.2,95.9
29,1610612764,Washington Wizards,82,41,41,0.5,48.2,39.5,85.8,0.46,8.6,24.2,0.358,16.5,22.5,0.73,9.1,32.8,41.8,24.5,14.5,8.6,3.9,4.3,20.8,20.1,104.1,-0.5,38.7,83.8,0.462,9.0,24.2,0.371,18.3,23.7,0.769,9.4,34.9,44.3,22.5,16.2,8.1,4.3,3.9,20.1,20.8,104.6
