,TEAM_ID,TEAM_NAME_x,GP_x,W_x,L_x,W_PCT_x,MIN_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS_x,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS
0,1610612737,Atlanta Hawks,82,38,44,0.463,48.4,37.3,81.6,0.458,9.4,25.8,0.363,17.0,21.7,0.781,8.7,31.3,40.0,24.9,15.3,8.3,4.0,4.3,19.2,20.0,101.0,-0.5,38.6,83.5,0.462,8.0,21.9,0.365,16.4,21.9,0.748,10.8,32.8,43.5,23.2,15.2,8.2,4.3,4.0,20.0,19.2,101.5
1,1610612738,Boston Celtics,82,25,57,0.305,48.1,36.5,83.9,0.435,7.0,21.1,0.333,16.2,20.8,0.777,12.0,30.5,42.5,21.0,15.4,7.1,4.2,4.5,21.3,19.1,96.2,-4.5,37.8,81.4,0.465,6.6,18.9,0.347,18.5,24.3,0.761,10.6,31.7,42.3,22.1,14.2,7.4,4.5,4.2,19.1,21.3,100.7
2,1610612751,Brooklyn Nets,82,44,38,0.537,48.5,35.7,77.9,0.459,8.6,23.4,0.369,18.4,24.4,0.753,8.8,29.4,38.1,20.9,14.5,8.6,3.8,4.1,21.7,20.8,98.5,-1.0,36.3,79.4,0.458,8.1,22.0,0.367,18.8,24.7,0.76,11.2,31.6,42.9,21.0,15.8,7.4,4.1,3.8,20.8,21.7,99.5
3,1610612766,Charlotte Bobcats,82,43,39,0.524,48.5,36.3,82.1,0.442,6.3,17.9,0.351,18.0,24.4,0.737,9.5,33.2,42.7,21.7,12.3,6.1,5.1,5.1,18.2,20.9,96.9,-0.2,36.9,83.4,0.442,8.1,22.0,0.369,15.3,20.1,0.759,9.6,33.7,43.3,21.0,13.3,6.3,5.1,5.1,20.9,18.2,97.1
4,1610612741,Chicago Bulls,82,48,34,0.585,48.6,34.7,80.2,0.432,6.2,17.8,0.348,18.1,23.3,0.779,11.4,32.7,44.1,22.7,14.9,7.2,5.2,6.0,19.1,20.9,93.7,1.9,35.0,81.2,0.43,6.6,18.7,0.351,15.3,20.3,0.753,10.7,30.6,41.3,19.6,14.4,7.6,6.0,5.2,20.9,19.1,91.8
5,1610612739,Cleveland Cavaliers,82,33,49,0.402,48.6,37.0,84.8,0.437,7.1,20.0,0.356,17.0,22.7,0.751,12.1,32.1,44.1,21.2,14.2,7.1,3.7,5.6,20.0,19.5,98.2,-3.3,37.8,83.5,0.452,9.3,25.4,0.367,16.6,22.0,0.757,10.3,32.3,42.5,24.8,14.0,7.2,5.6,3.7,19.5,20.0,101.5
6,1610612742,Dallas Mavericks,82,49,33,0.598,48.4,39.6,83.6,0.474,8.8,22.9,0.384,16.8,21.1,0.795,10.2,30.7,40.9,23.6,13.5,8.6,4.3,3.5,20.0,19.9,104.8,2.4,37.8,81.4,0.464,8.3,23.0,0.359,18.7,24.6,0.758,11.5,31.3,42.8,22.0,16.0,7.7,3.5,4.3,19.9,20.0,102.4
7,1610612743,Denver Nuggets,82,36,46,0.439,48.2,38.4,85.9,0.447,8.6,23.9,0.358,19.1,26.3,0.726,12.3,33.1,45.4,22.4,15.9,7.5,5.6,5.6,23.0,21.7,104.4,-2.1,39.5,86.4,0.457,7.4,21.0,0.351,20.2,26.4,0.763,11.3,32.5,43.8,22.5,14.4,8.5,5.6,5.6,21.7,23.0,106.5
8,1610612765,Detroit Pistons,82,29,53,0.354,48.2,38.8,86.9,0.447,6.2,19.3,0.321,17.3,25.7,0.67,14.6,30.8,45.4,20.9,14.5,8.4,4.8,4.9,20.3,20.7,101.0,-3.7,39.1,83.2,0.47,8.3,22.8,0.365,18.1,24.0,0.756,11.1,31.9,43.0,24.4,15.0,8.2,4.9,4.8,20.7,20.3,104.7
9,1610612744,Golden State Warriors,82,51,31,0.622,48.4,39.5,85.4,0.462,9.4,24.8,0.38,15.9,21.1,0.753,10.9,34.4,45.3,23.3,15.2,7.8,5.0,4.2,21.8,19.3,104.3,4.8,36.8,84.4,0.436,6.9,20.2,0.344,18.9,24.7,0.765,10.7,32.6,43.3,20.5,15.0,7.9,4.2,5.0,19.3,21.8,99.5
