,TEAM_ID,TEAM_NAME_x,GP_x,W_x,L_x,W_PCT_x,MIN_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS_x,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS
0,1610612737,Atlanta Hawks,82,37,45,0.451,48.4,36.3,79.9,0.454,4.7,13.1,0.356,21.0,27.2,0.772,12.3,29.9,42.2,22.0,14.9,7.3,5.5,5.1,20.4,21.9,98.2,-1.8,38.0,82.1,0.463,6.2,17.2,0.362,17.8,23.7,0.752,11.8,29.1,40.9,22.3,13.7,7.5,5.1,5.5,21.9,20.4,100.0
1,1610612738,Boston Celtics,82,66,16,0.805,48.2,36.4,76.7,0.475,7.3,19.1,0.381,20.5,26.5,0.771,10.1,31.9,42.0,22.4,15.2,8.5,4.6,4.7,22.7,22.2,100.5,10.3,32.4,77.3,0.419,5.9,18.7,0.316,19.6,26.3,0.743,11.0,27.9,38.9,18.8,16.0,7.2,4.7,4.6,22.2,22.7,90.3
2,1610612766,Charlotte Bobcats,82,32,50,0.39,48.5,36.1,79.9,0.452,6.5,17.6,0.367,18.4,25.8,0.714,10.9,29.8,40.6,21.3,14.7,7.5,4.9,5.8,21.7,21.0,97.1,-4.4,38.0,81.5,0.466,6.3,17.8,0.355,19.2,25.6,0.747,12.2,31.6,43.7,21.8,14.4,7.6,5.8,4.9,21.0,21.7,101.4
3,1610612741,Chicago Bulls,82,33,49,0.402,48.3,36.4,83.7,0.435,5.8,15.9,0.363,18.7,24.7,0.756,12.8,30.2,43.0,22.1,14.6,7.7,5.2,5.7,21.8,21.3,97.3,-3.1,36.4,80.3,0.453,7.0,18.6,0.375,20.7,27.0,0.766,11.1,31.5,42.6,21.9,15.3,7.9,5.7,5.2,21.3,21.8,100.4
4,1610612739,Cleveland Cavaliers,82,45,37,0.549,48.4,35.8,81.7,0.439,6.7,18.8,0.358,18.0,25.1,0.717,13.3,31.3,44.6,20.0,14.0,7.1,5.2,4.7,20.9,20.3,96.4,-0.4,35.8,78.8,0.455,6.2,17.3,0.357,18.9,25.2,0.748,9.9,30.5,40.4,21.0,13.3,6.8,4.7,5.2,20.3,20.9,96.7
5,1610612742,Dallas Mavericks,82,51,31,0.622,48.1,36.9,79.5,0.464,6.0,17.1,0.352,20.6,25.3,0.814,10.8,32.2,43.0,21.0,12.6,6.0,4.9,4.4,21.8,21.2,100.4,4.5,35.4,79.9,0.443,5.0,14.2,0.349,20.1,26.4,0.76,10.8,29.5,40.3,18.9,12.2,6.5,4.4,4.9,21.2,21.8,95.9
6,1610612743,Denver Nuggets,82,50,32,0.61,48.4,40.3,85.8,0.47,6.9,19.6,0.355,23.1,30.7,0.751,11.2,32.9,44.1,24.7,14.7,9.2,6.7,4.8,21.1,23.8,110.7,3.7,40.7,89.1,0.457,7.6,20.9,0.363,18.1,24.7,0.73,12.7,32.7,45.4,25.7,16.4,7.9,4.8,6.7,23.8,21.1,107.0
7,1610612765,Detroit Pistons,82,59,23,0.72,48.1,36.6,79.9,0.458,5.9,16.2,0.366,18.4,24.0,0.767,11.9,29.5,41.4,22.3,11.7,7.1,5.8,3.9,20.6,19.7,97.5,7.4,33.3,76.1,0.437,5.0,15.0,0.332,18.6,25.0,0.744,10.5,28.6,39.1,19.1,13.5,5.8,3.9,5.8,19.7,20.6,90.1
8,1610612744,Golden State Warriors,82,48,34,0.585,48.2,41.5,90.3,0.459,9.3,26.6,0.348,18.8,24.9,0.752,12.7,30.4,43.2,22.4,13.2,9.1,4.6,5.0,22.9,21.2,111.0,2.2,39.9,85.3,0.468,7.0,19.0,0.368,22.0,29.0,0.759,12.8,34.2,47.0,23.6,16.9,6.9,5.0,4.6,21.2,22.9,108.8
9,1610612745,Houston Rockets,82,55,27,0.671,48.1,36.6,81.7,0.448,7.1,20.8,0.342,16.4,22.5,0.726,12.2,32.4,44.6,21.4,13.7,7.3,5.1,4.6,19.6,19.7,96.7,4.7,34.8,80.4,0.433,5.3,14.5,0.365,17.2,23.3,0.737,10.9,29.8,40.7,18.9,13.3,7.6,4.6,5.1,19.7,19.6,92.0
