,TEAM_ID,TEAM_NAME_x,GP_x,W_x,L_x,W_PCT_x,MIN_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS_x,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS
0,1610612737,Atlanta Hawks,82,43,39,0.524,48.1,41.5,88.3,0.47,12.9,34.4,0.374,18.1,22.3,0.812,10.0,33.9,44.0,24.6,11.9,7.2,4.2,4.5,18.7,20.3,113.9,1.6,41.9,89.0,0.471,12.8,35.2,0.364,15.8,19.9,0.792,10.2,33.6,43.9,25.4,12.8,7.0,4.5,4.2,20.3,18.7,112.4
1,1610612738,Boston Celtics,82,51,31,0.622,48.5,40.7,87.4,0.466,13.2,37.1,0.356,17.0,20.9,0.816,10.5,35.5,46.1,24.8,13.6,7.2,5.8,4.6,18.5,19.4,111.8,7.3,38.3,88.1,0.434,11.8,34.9,0.339,16.1,20.6,0.783,10.5,33.3,43.7,21.6,13.8,7.5,4.6,5.8,19.4,18.5,104.5
2,1610612751,Brooklyn Nets,82,44,38,0.537,48.2,42.0,88.4,0.475,11.5,31.7,0.361,17.5,21.7,0.805,10.3,34.1,44.4,25.3,14.1,7.1,5.5,4.9,20.4,19.7,112.9,0.8,40.7,90.2,0.452,12.5,36.3,0.345,18.1,23.0,0.788,11.3,32.8,44.1,23.8,13.3,7.9,4.9,5.5,19.7,20.4,112.1
3,1610612766,Charlotte Hornets,82,43,39,0.524,48.5,42.8,91.4,0.468,13.9,38.2,0.365,15.8,21.4,0.74,10.8,33.7,44.6,28.1,13.3,8.6,4.9,4.6,19.9,19.6,115.3,0.4,42.0,90.1,0.466,14.0,38.7,0.362,16.9,22.1,0.763,11.4,35.6,47.0,26.5,15.0,7.5,4.6,4.9,19.6,19.9,114.9
4,1610612741,Chicago Bulls,82,46,36,0.561,48.1,41.7,86.9,0.48,10.6,28.8,0.369,17.5,21.5,0.813,8.7,33.7,42.3,23.9,12.8,7.1,4.1,5.0,18.8,18.2,111.6,-0.4,41.4,87.4,0.474,11.7,32.0,0.366,17.4,21.9,0.795,9.3,33.9,43.2,25.0,13.1,7.1,5.0,4.1,18.2,18.8,112.0
5,1610612739,Cleveland Cavaliers,82,44,38,0.537,48.1,39.7,84.6,0.469,11.6,32.8,0.355,16.8,22.1,0.76,10.2,34.0,44.2,25.2,14.4,7.1,4.2,4.6,17.5,20.0,107.8,2.1,39.5,87.2,0.452,11.7,33.2,0.353,15.0,19.4,0.774,10.5,32.4,42.9,24.1,13.4,8.4,4.6,4.2,20.0,17.5,105.7
6,1610612742,Dallas Mavericks,82,52,30,0.634,48.2,39.3,85.1,0.461,13.1,37.4,0.35,16.4,21.2,0.771,9.3,33.8,43.0,23.4,12.5,6.7,4.0,3.7,19.7,20.1,108.0,3.3,39.0,85.4,0.457,10.9,32.1,0.34,15.8,20.6,0.767,9.5,34.1,43.6,23.5,13.1,7.0,3.7,4.0,20.1,19.7,104.7
7,1610612743,Denver Nuggets,82,48,34,0.585,48.3,41.7,86.3,0.483,12.7,35.9,0.353,16.7,21.0,0.795,9.2,34.9,44.1,27.8,14.5,7.2,3.7,4.8,20.0,19.9,112.7,2.3,41.1,87.4,0.47,11.8,34.2,0.346,16.5,21.7,0.757,9.7,32.7,42.4,25.4,12.8,7.9,4.8,3.7,19.9,20.0,110.4
8,1610612765,Detroit Pistons,82,23,59,0.28,48.2,38.2,88.6,0.431,11.3,34.6,0.326,17.2,22.0,0.782,11.0,32.0,43.0,23.5,14.2,7.7,4.8,5.2,21.9,19.8,104.8,-7.7,40.6,86.0,0.473,11.8,32.5,0.362,19.5,25.1,0.777,10.3,35.9,46.3,25.1,14.6,7.4,5.2,4.8,19.8,21.9,112.5
9,1610612744,Golden State Warriors,82,53,29,0.646,48.1,40.5,86.4,0.469,14.3,39.4,0.364,15.6,20.3,0.769,9.8,35.7,45.5,27.1,14.9,8.8,4.5,3.9,21.0,18.0,111.0,5.5,37.9,86.6,0.438,12.2,36.0,0.339,17.4,22.9,0.759,9.7,33.0,42.6,22.9,14.5,7.9,3.9,4.5,18.0,21.0,105.5
10,1610612745,Houston Rockets,82,20,62,0.244,48.2,39.4,86.4,0.456,13.5,38.7,0.349,17.5,24.5,0.713,9.6,32.4,42.0,23.6,16.5,7.3,4.7,5.8,20.6,22.1,109.7,-8.5,43.4,89.9,0.483,12.8,36.2,0.353,18.5,23.7,0.782,11.2,34.5,45.7,25.6,14.1,9.5,5.8,4.7,22.1,20.6,118.2
11,1610612754,Indiana Pacers,82,25,57,0.305,48.5,41.4,89.5,0.463,12.2,35.4,0.344,16.4,21.4,0.768,11.3,32.6,43.9,25.4,14.4,7.1,5.6,4.9,20.4,19.2,111.5,-3.5,42.5,88.0,0.483,12.0,32.3,0.372,17.9,22.5,0.797,10.2,33.0,43.1,25.1,13.3,8.1,4.9,5.6,19.2,20.4,114.9
12,1610612746,LA Clippers,82,42,40,0.512,48.2,40.1,87.4,0.458,12.8,34.2,0.374,15.5,19.6,0.793,9.1,34.9,44.0,24.0,13.7,7.4,5.0,4.1,18.6,18.5,108.4,0.0,40.8,90.6,0.45,11.7,33.9,0.345,15.2,19.6,0.775,12.0,35.1,47.1,24.1,13.6,7.7,4.1,5.0,18.5,18.6,108.4
13,1610612747,Los Angeles Lakers,82,33,49,0.402,48.7,41.6,88.8,0.469,12.0,34.5,0.347,16.8,23.0,0.732,9.5,34.5,44.0,24.0,14.5,7.6,5.2,4.1,20.2,20.1,112.1,-3.0,42.6,90.5,0.47,12.6,35.8,0.352,17.4,23.3,0.747,11.0,35.6,46.6,26.3,14.0,8.3,4.1,5.2,20.1,20.2,115.1
14,1610612763,Memphis Grizzlies,82,56,26,0.683,48.2,43.5,94.4,0.461,11.5,32.7,0.353,17.0,23.1,0.734,14.1,35.0,49.2,26.0,13.2,9.8,6.5,6.0,19.8,19.8,115.6,5.7,40.3,88.6,0.455,12.0,34.5,0.349,17.3,22.4,0.771,10.0,33.0,43.0,25.0,15.1,7.2,6.0,6.5,19.8,19.8,109.9
15,1610612748,Miami Heat,82,53,29,0.646,48.4,39.6,84.8,0.467,13.6,35.8,0.379,17.3,21.4,0.808,9.8,33.9,43.7,25.5,14.6,7.4,3.2,4.0,20.5,20.6,110.0,4.5,37.5,84.0,0.447,13.0,38.3,0.339,17.5,22.5,0.779,9.5,32.1,41.7,23.3,15.0,7.4,4.0,3.2,20.6,20.5,105.6
16,1610612749,Milwaukee Bucks,82,51,31,0.622,48.2,41.8,89.4,0.468,14.1,38.4,0.366,17.8,22.9,0.776,10.2,36.5,46.7,23.9,13.4,7.6,4.0,4.4,18.2,19.7,115.5,3.4,41.4,90.6,0.456,14.5,40.6,0.356,15.0,19.9,0.751,9.9,34.2,44.1,25.9,13.0,7.4,4.4,4.0,19.7,18.2,112.1
17,1610612750,Minnesota Timberwolves,82,46,36,0.561,48.2,41.6,91.0,0.457,14.8,41.3,0.358,18.0,23.1,0.778,11.2,32.9,44.2,25.7,14.3,8.8,5.6,4.8,21.8,20.9,115.9,2.6,40.2,87.4,0.46,13.1,37.3,0.35,19.8,25.4,0.78,11.0,34.9,45.9,26.2,16.3,7.2,4.8,5.6,20.9,21.8,113.3
