,TEAM_ID,TEAM_NAME_x,GP_x,W_x,L_x,W_PCT_x,MIN_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS_x,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS
0,1610612737,Atlanta Hawks,82,29,53,0.354,48.4,41.4,91.8,0.451,13.0,37.0,0.352,17.6,23.4,0.752,11.6,34.5,46.1,25.8,17.0,8.2,5.1,5.5,23.6,22.2,113.3,-6.0,42.8,90.5,0.473,12.4,34.4,0.359,21.5,28.3,0.758,10.6,35.4,46.0,26.9,15.0,9.9,5.5,5.1,22.2,23.6,119.4
1,1610612738,Boston Celtics,82,49,33,0.598,48.2,42.1,90.5,0.465,12.6,34.5,0.365,15.6,19.5,0.802,9.8,34.7,44.5,26.3,12.8,8.6,5.3,3.9,20.4,19.5,112.4,4.4,39.5,88.1,0.448,11.5,33.5,0.344,17.4,22.8,0.764,10.4,35.5,45.9,23.7,15.1,6.8,3.9,5.3,19.5,20.4,108.0
2,1610612751,Brooklyn Nets,82,42,40,0.512,48.7,40.3,89.7,0.449,12.8,36.2,0.353,19.0,25.5,0.745,11.0,35.6,46.6,23.8,15.1,6.6,4.1,5.3,21.5,22.0,112.2,-0.1,42.2,92.5,0.456,10.3,30.3,0.341,17.6,22.8,0.77,11.0,35.2,46.2,23.7,13.5,7.8,5.3,4.1,22.0,21.5,112.3
3,1610612766,Charlotte Hornets,82,39,43,0.476,48.4,40.2,89.8,0.448,11.9,33.9,0.351,18.4,23.1,0.797,9.9,33.9,43.8,23.2,12.2,7.2,4.9,6.0,18.9,20.6,110.7,-1.1,41.9,89.2,0.47,12.1,33.5,0.361,15.9,20.2,0.787,10.1,35.7,45.8,26.0,13.5,6.9,6.0,4.9,20.6,18.9,111.8
4,1610612741,Chicago Bulls,82,22,60,0.268,48.5,39.8,87.9,0.453,9.1,25.9,0.351,16.2,20.7,0.783,8.8,34.1,42.9,21.9,14.1,7.4,4.3,5.8,20.3,18.7,104.9,-8.4,42.2,89.2,0.473,12.1,33.0,0.365,16.8,22.0,0.763,10.0,36.4,46.4,25.5,13.3,7.3,5.8,4.3,18.7,20.3,113.4
5,1610612739,Cleveland Cavaliers,82,19,63,0.232,48.2,38.9,87.6,0.444,10.3,29.1,0.355,16.4,20.7,0.792,10.7,31.9,42.7,20.7,13.5,6.5,2.4,5.6,20.0,19.4,104.5,-9.6,43.2,87.2,0.495,12.0,31.6,0.38,15.8,20.5,0.77,9.5,34.6,44.1,25.7,12.5,6.9,5.6,2.4,19.4,20.0,114.1
6,1610612742,Dallas Mavericks,82,33,49,0.402,48.2,38.8,86.9,0.447,12.5,36.6,0.34,18.8,25.3,0.742,10.1,35.2,45.3,23.4,14.2,6.5,4.3,4.5,20.1,23.2,108.9,-1.3,40.9,89.2,0.459,11.2,32.5,0.344,17.1,22.0,0.777,10.2,34.6,44.8,24.5,13.0,7.8,4.5,4.3,23.2,20.1,110.1
7,1610612743,Denver Nuggets,82,54,28,0.659,48.1,41.9,90.0,0.466,11.0,31.4,0.351,15.8,20.9,0.755,11.9,34.5,46.4,27.4,13.4,7.7,4.4,5.0,20.0,20.4,110.7,4.0,39.6,86.4,0.458,10.8,31.9,0.339,16.7,22.2,0.753,9.7,32.7,42.5,24.6,13.5,7.4,5.0,4.4,20.4,20.0,106.7
8,1610612765,Detroit Pistons,82,41,41,0.5,48.4,38.8,88.3,0.44,12.1,34.8,0.348,17.3,23.1,0.747,11.4,33.6,45.0,22.5,13.8,6.9,4.0,5.1,22.1,21.3,107.0,-0.2,39.9,85.0,0.469,9.6,27.8,0.345,17.9,23.7,0.755,9.1,34.6,43.7,23.7,14.1,6.9,5.1,4.0,21.3,22.1,107.3
9,1610612744,Golden State Warriors,82,57,25,0.695,48.3,44.0,89.8,0.491,13.3,34.4,0.385,16.3,20.4,0.801,9.7,36.5,46.2,29.4,14.3,7.6,6.4,3.6,21.4,19.5,117.7,6.5,40.4,91.1,0.444,11.6,33.6,0.347,18.7,24.2,0.773,10.8,33.5,44.3,24.3,13.5,7.7,3.6,6.4,19.5,21.4,111.2
