,TEAM_ID,TEAM_NAME_x,GP_x,W_x,L_x,W_PCT_x,MIN_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS_x,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS
0,1610612737,Atlanta Hawks,82,24,58,0.293,48.1,38.2,85.5,0.446,11.2,31.0,0.36,15.8,20.2,0.785,9.1,32.8,41.9,23.7,15.5,7.8,4.2,5.5,19.6,20.3,103.4,-5.5,40.7,86.7,0.469,11.6,30.7,0.377,15.9,20.6,0.772,10.3,34.0,44.2,26.1,15.1,8.7,5.5,4.2,20.3,19.6,108.8
1,1610612738,Boston Celtics,82,55,27,0.671,48.3,38.3,85.1,0.45,11.5,30.4,0.377,16.0,20.7,0.771,9.4,35.1,44.5,22.5,14.0,7.4,4.5,4.4,19.7,19.2,104.0,3.6,37.4,85.0,0.44,9.4,27.7,0.339,16.3,21.3,0.763,9.6,34.2,43.8,21.3,14.1,7.2,4.4,4.5,19.2,19.7,100.4
2,1610612751,Brooklyn Nets,82,28,54,0.341,48.4,38.2,86.8,0.441,12.7,35.7,0.356,17.4,22.6,0.772,9.7,34.8,44.4,23.7,15.2,6.2,4.8,5.5,20.6,19.7,106.6,-3.7,41.7,89.4,0.466,9.0,24.5,0.369,17.9,23.4,0.766,10.4,36.4,46.8,21.7,12.4,7.7,5.5,4.8,19.7,20.6,110.3
3,1610612766,Charlotte Hornets,82,36,46,0.439,48.2,39.0,86.7,0.45,10.0,27.2,0.369,20.2,27.0,0.747,10.1,35.4,45.5,21.6,12.7,6.8,4.5,4.9,17.2,22.4,108.2,0.3,41.1,87.8,0.468,11.3,30.1,0.375,14.5,18.2,0.795,8.4,35.3,43.7,24.7,13.6,6.6,4.9,4.5,22.4,17.2,108.0
4,1610612741,Chicago Bulls,82,27,55,0.329,48.4,38.7,88.8,0.435,11.0,31.1,0.355,14.6,19.2,0.759,9.6,35.0,44.7,23.5,14.0,7.6,3.5,5.2,19.2,17.4,102.9,-7.0,41.0,86.8,0.472,12.1,32.7,0.37,15.9,20.2,0.787,8.4,37.2,45.7,25.9,13.6,7.2,5.2,3.5,17.4,19.2,110.0
5,1610612739,Cleveland Cavaliers,82,50,32,0.61,48.1,40.4,84.8,0.476,12.0,32.1,0.372,18.1,23.3,0.779,8.5,33.7,42.1,23.4,13.7,7.1,3.8,4.1,18.6,20.7,110.9,0.9,41.8,88.3,0.474,11.7,31.7,0.368,14.6,19.4,0.756,9.9,33.7,43.6,25.9,13.5,7.5,4.1,3.8,20.7,18.6,109.9
6,1610612742,Dallas Mavericks,82,24,58,0.293,48.3,38.1,85.9,0.444,11.8,32.8,0.36,14.2,18.7,0.763,8.1,33.1,41.3,22.7,12.3,7.0,3.8,4.5,19.2,19.6,102.3,-3.0,39.3,83.8,0.469,10.7,29.4,0.363,16.2,21.4,0.757,8.8,36.9,45.8,23.5,13.7,7.2,4.5,3.8,19.6,19.2,105.4
7,1610612743,Denver Nuggets,82,46,36,0.561,48.5,40.7,86.6,0.47,11.5,30.9,0.371,17.1,22.3,0.767,11.0,33.5,44.5,25.1,15.0,7.6,4.9,4.8,18.7,20.7,110.0,1.5,41.3,86.7,0.476,10.9,28.8,0.378,15.0,20.4,0.738,9.8,31.9,41.6,24.7,13.8,8.0,4.8,4.9,20.7,18.7,108.5
8,1610612765,Detroit Pistons,82,39,43,0.476,48.3,39.1,86.9,0.45,10.8,28.9,0.373,14.7,19.8,0.745,10.1,33.6,43.7,22.8,13.4,7.7,3.9,4.9,18.4,18.4,103.8,-0.1,39.1,85.2,0.459,11.1,30.8,0.359,14.6,18.9,0.776,9.2,34.5,43.8,25.2,14.8,7.3,4.9,3.9,18.4,18.4,103.9
9,1610612744,Golden State Warriors,82,58,24,0.707,48.1,42.8,85.1,0.503,11.3,28.9,0.391,16.6,20.3,0.815,8.4,35.1,43.5,29.3,15.4,8.0,7.5,3.7,19.6,18.5,113.5,6.0,40.2,90.0,0.447,10.4,29.2,0.357,16.7,22.0,0.758,10.9,31.6,42.5,23.6,14.3,8.7,3.7,7.5,18.5,19.6,107.5
10,1610612745,Houston Rockets,82,65,17,0.793,48.2,38.7,84.2,0.46,15.3,42.3,0.362,19.6,25.1,0.781,9.0,34.5,43.5,21.5,13.8,8.5,4.8,4.4,19.5,20.4,112.4,8.5,39.6,85.6,0.462,10.1,28.8,0.351,14.6,19.6,0.746,8.7,33.4,42.0,22.4,14.5,7.4,4.4,4.8,20.4,19.5,103.9
11,1610612754,Indiana Pacers,82,48,34,0.585,48.2,40.8,86.4,0.472,9.0,24.5,0.369,14.9,19.2,0.779,9.6,32.7,42.3,22.2,13.3,8.8,4.1,5.2,18.8,18.5,105.6,1.4,39.4,84.8,0.465,10.6,30.4,0.349,14.8,19.5,0.757,10.2,32.7,43.0,23.2,15.5,7.0,5.2,4.1,18.5,18.8,104.2
12,1610612746,LA Clippers,82,42,40,0.512,48.1,40.3,85.4,0.471,9.5,26.8,0.354,19.0,25.5,0.743,10.1,33.7,43.9,22.3,14.7,7.7,4.5,5.6,20.0,22.0,109.0,0.0,40.2,87.7,0.459,10.7,30.2,0.356,17.8,22.7,0.782,10.6,33.0,43.6,24.6,14.1,8.5,5.6,4.5,22.0,20.0,109.0
13,1610612747,Los Angeles Lakers,82,35,47,0.427,48.5,40.7,88.4,0.461,10.0,29.1,0.345,16.6,23.3,0.714,10.7,35.7,46.4,23.8,15.8,7.7,4.7,5.5,21.2,20.5,108.1,-1.5,41.0,89.9,0.456,10.4,30.1,0.346,17.1,22.5,0.761,10.2,34.6,44.8,23.6,14.3,8.3,5.5,4.7,20.5,21.2,109.6
