,TEAM_ID,TEAM_NAME_x,GP_x,W_x,L_x,W_PCT_x,MIN_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS_x,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS
0,1610612737,Atlanta Hawks,82,30,52,0.366,48.5,34.5,77.7,0.444,4.2,12.7,0.329,20.5,26.9,0.761,11.9,28.2,40.1,19.2,15.9,7.4,5.4,5.1,24.0,22.6,93.7,-4.8,36.0,77.3,0.466,5.7,15.1,0.376,20.7,28.2,0.734,11.6,28.9,40.5,21.1,15.2,7.3,5.1,5.4,22.6,24.0,98.4
1,1610612738,Boston Celtics,82,24,58,0.293,48.4,34.9,78.7,0.443,5.7,15.6,0.367,20.4,26.6,0.767,11.2,29.2,40.4,19.9,16.5,7.2,4.7,5.5,24.0,21.4,95.8,-3.4,36.2,77.3,0.468,5.2,14.8,0.354,21.7,29.0,0.747,10.3,30.2,40.5,22.1,15.2,7.4,5.5,4.7,21.4,24.0,99.2
2,1610612766,Charlotte Bobcats,82,33,49,0.402,48.8,36.1,81.0,0.446,5.6,15.6,0.357,19.1,26.0,0.734,11.2,28.6,39.8,22.4,14.9,7.8,4.5,5.3,24.2,21.8,96.9,-3.7,36.6,78.7,0.465,5.5,15.2,0.363,22.0,29.3,0.75,11.3,31.2,42.6,20.9,15.8,7.4,5.3,4.5,21.8,24.2,100.6
3,1610612741,Chicago Bulls,82,49,33,0.598,48.2,37.1,81.3,0.457,5.9,15.1,0.388,18.6,25.4,0.734,12.0,31.7,43.7,22.3,16.0,7.8,5.4,5.3,23.3,23.2,98.8,5.0,34.1,78.2,0.435,5.9,16.9,0.349,19.7,27.1,0.73,10.9,30.0,40.9,20.4,17.4,7.5,5.3,5.4,23.2,23.3,93.8
4,1610612739,Cleveland Cavaliers,82,50,32,0.61,48.5,36.3,81.2,0.447,6.0,17.1,0.352,18.1,26.0,0.696,12.7,30.8,43.5,20.8,14.4,7.6,4.3,4.3,21.7,22.0,96.8,3.8,34.6,77.3,0.448,4.9,15.0,0.329,18.8,25.6,0.734,9.8,30.0,39.9,20.1,15.3,6.6,4.3,4.3,22.0,21.7,92.9
5,1610612742,Dallas Mavericks,82,67,15,0.817,48.2,36.7,78.6,0.467,6.5,17.1,0.381,20.1,24.9,0.805,11.2,30.7,41.9,19.9,13.9,6.8,5.0,3.8,22.4,22.1,100.0,7.2,34.0,76.1,0.447,4.6,13.1,0.349,20.2,27.0,0.746,10.2,27.9,38.1,17.9,14.5,6.9,3.8,5.0,22.1,22.4,92.8
6,1610612743,Denver Nuggets,82,45,37,0.549,48.2,38.6,83.0,0.465,5.9,17.6,0.336,22.3,29.9,0.746,12.2,31.2,43.4,23.4,16.5,8.3,5.3,5.2,21.4,23.7,105.4,1.6,39.7,86.4,0.46,6.8,19.1,0.353,17.5,23.7,0.739,12.3,30.0,42.3,24.5,16.4,8.3,5.2,5.3,23.7,21.4,103.7
7,1610612765,Detroit Pistons,82,53,29,0.646,48.5,35.9,79.1,0.454,5.5,15.9,0.344,18.8,24.2,0.774,11.6,29.0,40.5,21.6,12.2,7.1,5.8,3.5,20.4,20.3,96.0,4.2,34.4,77.3,0.445,5.0,14.7,0.339,18.1,24.5,0.74,11.9,29.3,41.2,20.1,14.7,6.4,3.5,5.8,20.3,20.4,91.8
8,1610612744,Golden State Warriors,82,42,40,0.512,48.2,39.8,86.0,0.463,8.5,24.0,0.356,18.5,25.8,0.717,11.5,29.9,41.4,23.8,16.0,9.1,5.7,4.9,23.6,22.3,106.5,-0.3,38.7,83.8,0.462,7.4,20.3,0.366,22.1,29.5,0.75,13.1,33.3,46.4,24.7,18.6,8.3,4.9,5.7,22.3,23.6,106.9
9,1610612745,Houston Rockets,82,52,30,0.634,48.4,35.4,79.6,0.445,8.6,23.1,0.372,17.5,23.2,0.753,10.7,32.6,43.3,20.8,14.2,7.1,4.1,4.3,20.9,19.9,97.0,4.9,34.1,79.3,0.429,5.8,16.4,0.351,18.3,24.4,0.749,9.8,31.1,40.8,19.4,14.2,7.0,4.3,4.1,19.9,20.9,92.1
